city,date,temp_c,humidity,wind_kmph,precip_mm
Port Harcourt,2023-01-16T12:00,32.7,40,7.2,0.0
Port Harcourt,2023-01-16T13:00,34.4,25,9.5,0.0
Port Harcourt,2023-01-16T14:00,35.1,20,7.9,0.0
Port Harcourt,2023-01-16T15:00,35.5,19,5.4,0.0
Port Harcourt,2023-01-16T16:00,35.5,18,4.8,0.0
Port Harcourt,2023-01-16T17:00,35.0,20,5.6,0.0
Port Harcourt,2023-01-16T18:00,32.3,48,5.5,0.0
Port Harcourt,2023-01-16T19:00,27.6,75,19.5,0.0
Port Harcourt,2023-01-16T20:00,27.4,78,11.3,0.0
Port Harcourt,2023-01-16T21:00,27.0,79,9.7,0.0
Port Harcourt,2023-01-16T22:00,26.5,85,8.8,0.0
Port Harcourt,2023-01-16T23:00,26.3,86,9.6,0.0
Port Harcourt,2023-01-17T00:00,26.1,88,9.2,0.0
Port Harcourt,2023-01-17T01:00,25.4,94,6.9,0.0
Port Harcourt,2023-01-17T02:00,24.8,96,4.8,0.0
Port Harcourt,2023-01-17T03:00,24.1,98,6.1,0.0
Port Harcourt,2023-01-17T04:00,24.9,98,4.0,0.0
Port Harcourt,2023-01-17T05:00,24.0,100,1.6,0.0
Port Harcourt,2023-01-17T06:00,24.4,99,3.4,0.0
Port Harcourt,2023-01-17T07:00,24.7,97,3.9,0.0
Port Harcourt,2023-01-17T08:00,25.7,91,2.1,0.0
Port Harcourt,2023-01-17T09:00,27.2,82,2.9,0.0
Port Harcourt,2023-01-17T10:00,28.8,72,2.5,0.0
Port Harcourt,2023-01-17T11:00,30.4,60,1.5,0.0
Port Harcourt,2023-01-17T12:00,32.0,49,2.5,0.0
Port Harcourt,2023-01-17T13:00,32.4,45,3.4,0.0
Port Harcourt,2023-01-17T14:00,33.1,43,5.9,0.0
Port Harcourt,2023-01-17T15:00,33.1,42,8.2,0.0
Port Harcourt,2023-01-17T16:00,33.2,40,9.6,0.0
Port Harcourt,2023-01-17T17:00,33.0,38,8.8,0.0
Port Harcourt,2023-01-17T18:00,31.2,45,12.2,0.0
Port Harcourt,2023-01-17T19:00,28.8,69,13.8,0.0
Port Harcourt,2023-01-17T20:00,27.9,76,11.1,0.0
Port Harcourt,2023-01-17T21:00,27.5,79,7.1,0.0
Port Harcourt,2023-01-17T22:00,27.0,83,7.8,0.0
Port Harcourt,2023-01-17T23:00,26.8,84,7.4,0.0
Port Harcourt,2023-01-18T00:00,26.4,84,7.6,0.0
Port Harcourt,2023-01-18T01:00,26.1,87,5.1,0.0
Port Harcourt,2023-01-18T02:00,25.0,92,6.6,0.0
Port Harcourt,2023-01-18T03:00,25.3,90,4.3,0.0
Port Harcourt,2023-01-18T04:00,25.3,91,1.5,0.0
Port Harcourt,2023-01-18T05:00,24.9,94,0.4,0.0
Port Harcourt,2023-01-18T06:00,24.4,96,1.6,0.0
Port Harcourt,2023-01-18T07:00,23.9,100,0.7,0.0
Port Harcourt,2023-01-18T08:00,25.0,92,3.4,0.0
Port Harcourt,2023-01-18T09:00,27.2,81,3.9,0.0
Port Harcourt,2023-01-18T10:00,29.0,71,4.7,0.0
Port Harcourt,2023-01-18T11:00,30.6,61,5.6,0.0
Port Harcourt,2023-01-18T12:00,32.0,51,5.4,0.0
Port Harcourt,2023-01-18T13:00,32.9,46,4.7,0.0
Port Harcourt,2023-01-18T14:00,33.5,44,6.8,0.0
Port Harcourt,2023-01-18T15:00,33.9,41,7.6,0.0
Port Harcourt,2023-01-18T16:00,33.9,38,8.4,0.0
Port Harcourt,2023-01-18T17:00,33.1,40,11.6,0.0
Port Harcourt,2023-01-18T18:00,30.3,61,15.7,0.0
Port Harcourt,2023-01-18T19:00,28.8,71,13.6,0.0
Port Harcourt,2023-01-18T20:00,28.0,78,9.7,0.0
Port Harcourt,2023-01-18T21:00,27.6,82,11.6,0.0
Port Harcourt,2023-01-18T22:00,27.4,83,11.5,0.0
Port Harcourt,2023-01-18T23:00,27.0,85,8.7,0.0
Port Harcourt,2023-01-19T00:00,26.6,87,7.6,0.0
Port Harcourt,2023-01-19T01:00,26.4,86,5.2,0.0
Port Harcourt,2023-01-19T02:00,25.9,89,4.7,0.0
Port Harcourt,2023-01-19T03:00,25.4,92,4.6,0.0
Port Harcourt,2023-01-19T04:00,25.0,94,4.5,0.0
Port Harcourt,2023-01-19T05:00,24.7,96,5.9,0.0
Port Harcourt,2023-01-19T06:00,24.9,95,3.9,0.0
Port Harcourt,2023-01-19T07:00,24.9,98,3.1,0.0
Port Harcourt,2023-01-19T08:00,25.8,91,2.3,0.0
Port Harcourt,2023-01-19T09:00,27.2,82,4.9,0.1
Port Harcourt,2023-01-19T10:00,29.0,72,5.5,0.0
Port Harcourt,2023-01-19T11:00,30.7,62,3.6,0.0
Port Harcourt,2023-01-19T12:00,31.8,56,4.6,0.0
Port Harcourt,2023-01-19T13:00,32.5,54,2.6,0.0
Port Harcourt,2023-01-19T14:00,33.3,50,4.9,0.0
Port Harcourt,2023-01-19T15:00,33.5,48,8.1,0.0
Port Harcourt,2023-01-19T16:00,33.3,48,9.4,0.0
Port Harcourt,2023-01-19T17:00,31.7,53,11.2,0.1
Port Harcourt,2023-01-19T18:00,29.6,70,15.4,0.0
Port Harcourt,2023-01-19T19:00,28.2,76,15.9,0.0
Port Harcourt,2023-01-19T20:00,27.9,79,14.5,0.0
Port Harcourt,2023-01-19T21:00,27.6,81,13.5,0.0
Port Harcourt,2023-01-19T22:00,27.2,83,9.4,0.0
Port Harcourt,2023-01-19T23:00,27.0,84,9.4,0.0
Port Harcourt,2023-01-20T00:00,26.7,85,9.7,0.0
Port Harcourt,2023-01-20T01:00,26.3,87,7.4,0.0
Port Harcourt,2023-01-20T02:00,26.0,89,5.2,0.0
Port Harcourt,2023-01-20T03:00,25.7,91,4.8,0.0
Port Harcourt,2023-01-20T04:00,25.6,92,5.1,0.0
Port Harcourt,2023-01-20T05:00,25.1,94,4.5,0.0
Port Harcourt,2023-01-20T06:00,24.9,96,4.7,0.0
Port Harcourt,2023-01-20T07:00,24.6,97,4.7,0.0
Port Harcourt,2023-01-20T08:00,26.3,89,3.9,0.0
Port Harcourt,2023-01-20T09:00,27.7,80,6.4,0.2
Port Harcourt,2023-01-20T10:00,29.1,71,6.3,0.0
Port Harcourt,2023-01-20T11:00,30.3,64,7.3,0.0
Port Harcourt,2023-01-20T12:00,31.3,59,7.6,0.0
Port Harcourt,2023-01-20T13:00,32.2,56,4.7,0.0
Port Harcourt,2023-01-20T14:00,32.7,54,7.6,0.0
Port Harcourt,2023-01-20T15:00,30.0,66,16.0,0.7
Port Harcourt,2023-01-20T16:00,30.4,65,13.0,0.0
Port Harcourt,2023-01-20T17:00,29.6,69,15.9,0.1
Port Harcourt,2023-01-20T18:00,29.3,70,13.3,0.0
Port Harcourt,2023-01-20T19:00,27.8,77,14.1,0.0
Port Harcourt,2023-01-20T20:00,27.5,80,14.7,0.0
Port Harcourt,2023-01-20T21:00,27.0,82,10.4,0.0
Port Harcourt,2023-01-20T22:00,26.6,85,7.6,0.0
Port Harcourt,2023-01-20T23:00,26.2,88,5.4,0.0
Port Harcourt,2023-01-21T00:00,25.8,90,7.1,0.0
Port Harcourt,2023-01-21T01:00,26.4,89,8.6,0.0
Port Harcourt,2023-01-21T02:00,26.0,91,5.9,0.0
Port Harcourt,2023-01-21T03:00,25.6,93,6.5,0.2
Port Harcourt,2023-01-21T04:00,25.7,92,5.1,0.1
Port Harcourt,2023-01-21T05:00,25.0,96,4.5,0.0
Port Harcourt,2023-01-21T06:00,24.8,99,4.8,0.3
Port Harcourt,2023-01-21T07:00,25.3,93,7.2,0.2
Port Harcourt,2023-01-21T08:00,24.7,92,3.7,2.6
Port Harcourt,2023-01-21T09:00,25.8,88,3.2,0.4
Port Harcourt,2023-01-21T10:00,27.4,82,6.8,0.4
Port Harcourt,2023-01-21T11:00,28.4,77,7.8,0.5
Port Harcourt,2023-01-21T12:00,30.2,68,7.3,0.1
Port Harcourt,2023-01-21T13:00,31.2,63,7.0,0.0
Port Harcourt,2023-01-21T14:00,32.0,59,6.6,0.0
Port Harcourt,2023-01-21T15:00,32.2,56,7.6,0.0
Port Harcourt,2023-01-21T16:00,31.9,56,7.4,0.0
Port Harcourt,2023-01-21T17:00,29.0,70,13.1,0.4
Port Harcourt,2023-01-21T18:00,28.5,72,10.3,0.1
Port Harcourt,2023-01-21T19:00,27.7,77,11.4,0.0
Port Harcourt,2023-01-21T20:00,26.8,84,10.2,0.0
Port Harcourt,2023-01-21T21:00,26.7,85,11.6,0.0
Port Harcourt,2023-01-21T22:00,26.3,87,10.7,0.0
Port Harcourt,2023-01-21T23:00,26.0,89,9.2,0.0
Port Harcourt,2023-01-22T00:00,25.6,91,7.6,0.0
Port Harcourt,2023-01-22T01:00,26.1,89,7.2,0.0
Port Harcourt,2023-01-22T02:00,25.6,91,6.1,0.0
Port Harcourt,2023-01-22T03:00,25.2,93,5.1,0.0
Port Harcourt,2023-01-22T04:00,24.8,96,4.0,0.0
Port Harcourt,2023-01-22T05:00,24.6,96,4.2,0.0
Port Harcourt,2023-01-22T06:00,24.5,97,4.1,0.0
Port Harcourt,2023-01-22T07:00,24.5,97,4.1,0.0
Port Harcourt,2023-01-22T08:00,25.4,91,4.7,0.1
Port Harcourt,2023-01-22T09:00,26.2,86,4.4,0.1
Port Harcourt,2023-01-22T10:00,28.0,78,3.4,0.0
Port Harcourt,2023-01-22T11:00,29.4,71,7.4,0.0
Port Harcourt,2023-01-22T12:00,30.3,66,7.7,0.0
Port Harcourt,2023-01-22T13:00,29.6,68,7.2,0.0
Port Harcourt,2023-01-22T14:00,31.7,58,6.8,0.0
Port Harcourt,2023-01-22T15:00,32.1,56,8.8,0.1
Port Harcourt,2023-01-22T16:00,30.4,61,9.0,0.3
Port Harcourt,2023-01-22T17:00,30.0,63,11.7,0.1
Port Harcourt,2023-01-22T18:00,28.7,68,10.4,0.0
Port Harcourt,2023-01-22T19:00,27.7,74,8.1,0.0
Port Harcourt,2023-01-22T20:00,27.2,79,6.6,0.0
Port Harcourt,2023-01-22T21:00,26.4,85,10.6,0.0
Port Harcourt,2023-01-22T22:00,25.9,87,12.2,0.0
Port Harcourt,2023-01-22T23:00,25.6,89,10.2,0.0
Port Harcourt,2023-01-23T00:00,25.3,92,9.7,0.0
Port Harcourt,2023-01-23T01:00,24.8,92,8.4,0.0
Port Harcourt,2023-01-23T02:00,24.2,96,6.8,0.0
Port Harcourt,2023-01-23T03:00,23.9,97,5.6,0.0
Port Harcourt,2023-01-23T04:00,23.5,98,4.1,0.0
Port Harcourt,2023-01-23T05:00,23.1,98,3.3,0.0
Port Harcourt,2023-01-23T06:00,22.9,98,4.1,0.0
Port Harcourt,2023-01-23T07:00,22.7,99,3.3,0.0
Port Harcourt,2023-01-23T08:00,24.4,92,3.6,0.0
Port Harcourt,2023-01-23T09:00,26.4,83,2.1,0.0
Port Harcourt,2023-01-23T10:00,28.5,73,4.7,0.0
Port Harcourt,2023-01-23T11:00,29.8,65,2.3,0.0
Port Harcourt,2023-01-23T12:00,31.4,58,3.1,0.0
Port Harcourt,2023-01-23T13:00,32.5,53,6.0,0.0
Port Harcourt,2023-01-23T14:00,33.0,49,6.2,0.0
Port Harcourt,2023-01-23T15:00,33.3,47,6.5,0.0
Port Harcourt,2023-01-23T16:00,33.0,47,7.6,0.0
Port Harcourt,2023-01-23T17:00,32.1,52,11.2,0.0
Port Harcourt,2023-01-23T18:00,30.2,64,15.3,0.0
Port Harcourt,2023-01-23T19:00,28.9,71,13.5,0.0
Port Harcourt,2023-01-23T20:00,28.0,76,12.7,0.0
Port Harcourt,2023-01-23T21:00,27.4,80,11.2,0.0
Port Harcourt,2023-01-23T22:00,26.9,83,8.1,0.0
Port Harcourt,2023-01-23T23:00,26.5,86,7.0,0.0
Port Harcourt,2023-01-24T00:00,26.1,88,7.4,0.0
Port Harcourt,2023-01-24T01:00,26.1,90,4.6,0.0
Port Harcourt,2023-01-24T02:00,25.4,94,4.7,0.0
Port Harcourt,2023-01-24T03:00,25.0,96,4.8,0.0
Port Harcourt,2023-01-24T04:00,24.8,96,4.0,0.0
Port Harcourt,2023-01-24T05:00,24.7,96,4.4,0.0
Port Harcourt,2023-01-24T06:00,24.5,97,4.3,0.0
Port Harcourt,2023-01-24T07:00,24.2,98,3.9,0.0
Port Harcourt,2023-01-24T08:00,25.7,91,4.1,0.0
Port Harcourt,2023-01-24T09:00,27.8,81,7.6,0.0
Port Harcourt,2023-01-24T10:00,29.5,71,6.5,0.0
Port Harcourt,2023-01-24T11:00,31.2,62,5.2,0.0
Port Harcourt,2023-01-24T12:00,32.2,56,3.2,0.0
Port Harcourt,2023-01-24T13:00,32.7,50,2.6,0.1
Port Harcourt,2023-01-24T14:00,33.6,47,4.3,0.0
Port Harcourt,2023-01-24T15:00,33.6,46,6.1,0.0
Port Harcourt,2023-01-24T16:00,33.4,47,7.3,0.0
Port Harcourt,2023-01-24T17:00,32.0,53,9.3,0.0
Port Harcourt,2023-01-24T18:00,30.0,66,14.4,0.0
Port Harcourt,2023-01-24T19:00,28.4,75,14.9,0.0
Port Harcourt,2023-01-24T20:00,28.0,78,12.6,0.0
Port Harcourt,2023-01-24T21:00,27.4,82,12.9,0.0
Port Harcourt,2023-01-24T22:00,27.1,84,9.5,0.0
Port Harcourt,2023-01-24T23:00,26.8,85,7.4,0.0
Port Harcourt,2023-01-25T00:00,26.5,87,8.5,0.0
Port Harcourt,2023-01-25T01:00,26.7,87,5.7,0.0
Port Harcourt,2023-01-25T02:00,26.3,90,5.6,0.0
Port Harcourt,2023-01-25T03:00,26.0,91,5.2,0.0
Port Harcourt,2023-01-25T04:00,25.6,94,4.1,0.0
Port Harcourt,2023-01-25T05:00,25.3,96,4.1,0.0
Port Harcourt,2023-01-25T06:00,25.1,96,5.2,0.0
Port Harcourt,2023-01-25T07:00,25.3,95,4.2,0.0
Port Harcourt,2023-01-25T08:00,26.6,89,3.3,0.0
Port Harcourt,2023-01-25T09:00,28.1,80,6.2,0.2
Port Harcourt,2023-01-25T10:00,29.5,71,8.0,0.1
Port Harcourt,2023-01-25T11:00,31.1,62,6.3,0.0
Port Harcourt,2023-01-25T12:00,32.4,57,4.3,0.0
Port Harcourt,2023-01-25T13:00,32.6,54,5.8,0.1
Port Harcourt,2023-01-25T14:00,32.5,56,7.0,0.0
Port Harcourt,2023-01-25T15:00,32.0,58,5.2,0.0
Port Harcourt,2023-01-25T16:00,31.4,59,11.8,0.0
Port Harcourt,2023-01-25T17:00,30.3,65,14.6,0.0
Port Harcourt,2023-01-25T18:00,29.6,68,11.5,0.0
Port Harcourt,2023-01-25T19:00,28.7,76,15.4,0.0
Port Harcourt,2023-01-25T20:00,27.9,80,12.6,0.0
Port Harcourt,2023-01-25T21:00,27.2,85,10.6,0.0
Port Harcourt,2023-01-25T22:00,27.0,86,9.2,0.0
Port Harcourt,2023-01-25T23:00,26.8,87,8.0,0.0
Port Harcourt,2023-01-26T00:00,26.4,88,8.3,0.0
Port Harcourt,2023-01-26T01:00,26.4,88,7.4,0.0
Port Harcourt,2023-01-26T02:00,26.2,89,6.8,0.0
Port Harcourt,2023-01-26T03:00,25.9,92,6.4,0.0
Port Harcourt,2023-01-26T04:00,25.7,94,4.8,0.0
Port Harcourt,2023-01-26T05:00,25.5,95,6.1,0.1
Port Harcourt,2023-01-26T06:00,25.5,93,7.5,0.0
Port Harcourt,2023-01-26T07:00,25.2,93,3.9,0.0
Port Harcourt,2023-01-26T08:00,26.3,85,5.5,0.0
Port Harcourt,2023-01-26T09:00,27.6,78,7.8,0.0
Port Harcourt,2023-01-26T10:00,28.8,72,9.7,0.0
Port Harcourt,2023-01-26T11:00,30.7,64,8.4,0.0
Port Harcourt,2023-01-26T12:00,32.0,58,8.4,0.0
Port Harcourt,2023-01-26T13:00,32.7,55,5.8,0.0
Port Harcourt,2023-01-26T14:00,33.5,51,4.9,0.0
Port Harcourt,2023-01-26T15:00,33.8,50,5.4,0.0
Port Harcourt,2023-01-26T16:00,33.0,52,7.0,0.0
Port Harcourt,2023-01-26T17:00,32.1,55,10.1,0.0
Port Harcourt,2023-01-26T18:00,30.4,67,16.5,0.0
Port Harcourt,2023-01-26T19:00,28.2,76,17.2,0.1
Port Harcourt,2023-01-26T20:00,27.3,78,15.6,0.0
Port Harcourt,2023-01-26T21:00,26.3,83,13.5,0.0
Port Harcourt,2023-01-26T22:00,25.8,85,12.2,0.0
Port Harcourt,2023-01-26T23:00,25.5,87,14.0,0.0
Port Harcourt,2023-01-27T00:00,25.7,87,11.9,0.0
Port Harcourt,2023-01-27T01:00,26.3,87,10.1,0.0
Port Harcourt,2023-01-27T02:00,26.0,89,8.2,0.0
Port Harcourt,2023-01-27T03:00,25.7,90,6.0,0.0
Port Harcourt,2023-01-27T04:00,25.5,92,4.7,0.0
Port Harcourt,2023-01-27T05:00,25.4,92,5.4,0.0
Port Harcourt,2023-01-27T06:00,25.3,93,4.0,0.0
Port Harcourt,2023-01-27T07:00,24.8,96,3.9,0.0
Port Harcourt,2023-01-27T08:00,25.9,89,3.3,0.2
Port Harcourt,2023-01-27T09:00,27.3,82,3.9,0.1
Port Harcourt,2023-01-27T10:00,29.0,74,6.9,0.0
Port Harcourt,2023-01-27T11:00,30.4,67,6.4,0.0
Port Harcourt,2023-01-27T12:00,31.5,62,6.7,0.1
Port Harcourt,2023-01-27T13:00,32.5,58,9.2,0.0
Port Harcourt,2023-01-27T14:00,33.6,53,8.9,0.0
Port Harcourt,2023-01-27T15:00,25.2,83,14.3,3.5
Port Harcourt,2023-01-27T16:00,27.4,77,7.9,0.1
Port Harcourt,2023-01-27T17:00,28.6,71,14.5,0.0
Port Harcourt,2023-01-27T18:00,28.3,74,10.4,0.0
Port Harcourt,2023-01-27T19:00,27.4,79,12.5,0.0
Port Harcourt,2023-01-27T20:00,26.7,83,11.3,0.0
Port Harcourt,2023-01-27T21:00,26.3,85,10.1,0.0
Port Harcourt,2023-01-27T22:00,26.0,87,8.7,0.0
Port Harcourt,2023-01-27T23:00,25.8,90,6.5,0.0
Port Harcourt,2023-01-28T00:00,25.7,91,6.9,0.0
Port Harcourt,2023-01-28T01:00,26.2,86,7.8,0.0
Port Harcourt,2023-01-28T02:00,25.9,88,6.5,0.0
Port Harcourt,2023-01-28T03:00,25.7,90,6.2,0.0
Port Harcourt,2023-01-28T04:00,23.1,95,13.7,4.0
Port Harcourt,2023-01-28T05:00,23.6,92,1.3,0.2
Port Harcourt,2023-01-28T06:00,23.4,96,3.3,0.0
Port Harcourt,2023-01-28T07:00,23.6,96,3.4,0.0
Port Harcourt,2023-01-28T08:00,24.4,92,3.8,0.0
Port Harcourt,2023-01-28T09:00,25.9,87,2.1,0.0
Port Harcourt,2023-01-28T10:00,27.8,79,4.4,0.0
Port Harcourt,2023-01-28T11:00,29.2,74,6.1,0.2
Port Harcourt,2023-01-28T12:00,29.7,68,14.1,0.4
Port Harcourt,2023-01-28T13:00,30.3,62,16.2,8.0
Port Harcourt,2023-01-28T14:00,26.6,81,12.9,0.5
Port Harcourt,2023-01-28T15:00,28.1,75,10.2,0.0
Port Harcourt,2023-01-28T16:00,28.7,72,13.5,0.0
Port Harcourt,2023-01-28T17:00,28.1,74,7.7,0.0
Port Harcourt,2023-01-28T18:00,27.6,76,6.0,0.0
Port Harcourt,2023-01-28T19:00,26.3,86,3.6,0.0
Port Harcourt,2023-01-28T20:00,26.1,88,5.1,0.0
Port Harcourt,2023-01-28T21:00,26.0,90,4.8,0.0
Port Harcourt,2023-01-28T22:00,25.3,93,4.6,0.0
Port Harcourt,2023-01-28T23:00,24.9,95,4.2,0.0
Port Harcourt,2023-01-29T00:00,24.6,96,4.1,0.0
Port Harcourt,2023-01-29T01:00,25.0,94,5.4,0.0
Port Harcourt,2023-01-29T02:00,25.4,90,9.2,0.2
Port Harcourt,2023-01-29T03:00,25.0,91,6.1,0.0
Port Harcourt,2023-01-29T04:00,24.5,95,4.2,0.0
Port Harcourt,2023-01-29T05:00,24.6,96,4.4,0.0
Port Harcourt,2023-01-29T06:00,25.1,93,4.0,0.0
Port Harcourt,2023-01-29T07:00,24.6,96,4.0,0.0
Port Harcourt,2023-01-29T08:00,25.4,87,3.6,1.1
Port Harcourt,2023-01-29T09:00,24.8,88,2.2,2.0
Port Harcourt,2023-01-29T10:00,27.1,80,7.6,0.0
Port Harcourt,2023-01-29T11:00,28.6,74,6.8,0.1
Port Harcourt,2023-01-29T12:00,28.8,73,7.1,0.0
Port Harcourt,2023-01-29T13:00,29.4,74,5.9,0.1
Port Harcourt,2023-01-29T14:00,30.8,69,5.4,0.2
Port Harcourt,2023-01-29T15:00,29.8,73,8.1,0.3
Port Harcourt,2023-01-29T16:00,29.9,69,15.6,2.4
Port Harcourt,2023-01-29T17:00,26.9,83,10.4,1.2
Port Harcourt,2023-01-29T18:00,27.0,81,4.6,0.0
Port Harcourt,2023-01-29T19:00,26.1,87,4.0,0.0
Port Harcourt,2023-01-29T20:00,25.8,90,7.3,0.0
Port Harcourt,2023-01-29T21:00,24.9,91,10.8,0.0
Port Harcourt,2023-01-29T22:00,24.1,92,4.8,0.0
Port Harcourt,2023-01-29T23:00,23.7,94,4.0,0.0
Port Harcourt,2023-01-30T00:00,23.4,96,1.8,0.0
Port Harcourt,2023-01-30T01:00,24.0,93,2.6,0.0
Port Harcourt,2023-01-30T02:00,24.0,94,3.8,0.0
Port Harcourt,2023-01-30T03:00,23.9,96,3.9,0.0
Port Harcourt,2023-01-30T04:00,24.0,95,4.0,0.0
Port Harcourt,2023-01-30T05:00,24.1,94,1.1,0.0
Port Harcourt,2023-01-30T06:00,23.7,95,2.2,0.0
Port Harcourt,2023-01-30T07:00,23.8,95,1.8,0.0
Port Harcourt,2023-01-30T08:00,24.8,92,1.5,0.0
Port Harcourt,2023-01-30T09:00,26.2,86,2.2,0.0
Port Harcourt,2023-01-30T10:00,28.1,77,2.3,0.0
Port Harcourt,2023-01-30T11:00,29.4,69,4.1,0.2
Port Harcourt,2023-01-30T12:00,30.1,68,3.0,0.2
Port Harcourt,2023-01-30T13:00,29.5,66,6.8,0.2
Port Harcourt,2023-01-30T14:00,30.9,62,7.7,0.0
Port Harcourt,2023-01-30T15:00,31.3,61,10.8,0.1
Port Harcourt,2023-01-30T16:00,29.5,68,12.9,0.1
Port Harcourt,2023-01-30T17:00,29.0,70,11.2,0.0
Port Harcourt,2023-01-30T18:00,27.7,77,13.7,0.0
Port Harcourt,2023-01-30T19:00,25.9,85,9.9,0.0
Port Harcourt,2023-01-30T20:00,25.6,87,9.8,0.0
Port Harcourt,2023-01-30T21:00,25.7,87,8.6,0.0
Port Harcourt,2023-01-30T22:00,24.8,92,5.9,1.3
Port Harcourt,2023-01-30T23:00,24.3,96,14.8,1.1
Port Harcourt,2023-01-31T00:00,23.8,96,13.1,0.6
Port Harcourt,2023-01-31T01:00,25.6,86,5.6,0.1
Port Harcourt,2023-01-31T02:00,25.9,85,8.0,0.0
Port Harcourt,2023-01-31T03:00,25.1,89,5.5,2.2
Port Harcourt,2023-01-31T04:00,24.1,95,5.4,5.0
Port Harcourt,2023-01-31T05:00,24.2,94,8.1,1.0
Port Harcourt,2023-01-31T06:00,23.8,93,7.9,1.0
Port Harcourt,2023-01-31T07:00,23.8,93,7.6,0.1
Port Harcourt,2023-01-31T08:00,24.1,93,11.5,0.2
Port Harcourt,2023-01-31T09:00,24.9,91,6.7,0.0
Port Harcourt,2023-01-31T10:00,26.1,85,11.2,0.0
Port Harcourt,2023-01-31T11:00,28.7,72,9.7,0.1
Port Harcourt,2023-01-31T12:00,29.8,67,6.0,0.1
Port Harcourt,2023-01-31T13:00,30.6,60,5.8,0.1
Port Harcourt,2023-01-31T14:00,31.4,57,8.3,0.0
Port Harcourt,2023-01-31T15:00,31.4,56,8.9,0.0
Port Harcourt,2023-01-31T16:00,31.3,55,9.1,0.0
Port Harcourt,2023-01-31T17:00,31.3,53,7.5,0.0
Port Harcourt,2023-01-31T18:00,30.0,62,11.0,0.0
Port Harcourt,2023-01-31T19:00,27.4,75,11.5,0.0
Port Harcourt,2023-01-31T20:00,26.6,80,8.4,0.0
Port Harcourt,2023-01-31T21:00,26.3,83,8.7,0.0
Port Harcourt,2023-01-31T22:00,25.8,85,5.9,0.0
Port Harcourt,2023-01-31T23:00,25.7,87,6.9,0.0
Port Harcourt,2023-02-01T00:00,25.3,91,5.6,0.0
Port Harcourt,2023-02-01T01:00,25.0,93,5.5,0.0
Port Harcourt,2023-02-01T02:00,24.8,94,4.7,0.0
Port Harcourt,2023-02-01T03:00,24.2,96,6.1,0.0
Port Harcourt,2023-02-01T04:00,24.5,94,5.1,0.0
Port Harcourt,2023-02-01T05:00,25.0,93,3.6,0.0
Port Harcourt,2023-02-01T06:00,23.6,97,6.4,0.0
Port Harcourt,2023-02-01T07:00,24.2,96,5.4,0.0
Port Harcourt,2023-02-01T08:00,25.8,91,2.5,0.0
Port Harcourt,2023-02-01T09:00,27.6,82,2.2,0.0
Port Harcourt,2023-02-01T10:00,29.5,72,6.9,0.0
Port Harcourt,2023-02-01T11:00,30.2,71,7.6,0.1
Port Harcourt,2023-02-01T12:00,31.1,68,9.0,0.1
Port Harcourt,2023-02-01T13:00,26.6,83,4.7,0.1
Port Harcourt,2023-02-01T14:00,29.6,71,6.2,0.1
Port Harcourt,2023-02-01T15:00,30.4,66,7.9,0.0
Port Harcourt,2023-02-01T16:00,31.4,60,9.7,0.0
Port Harcourt,2023-02-01T17:00,30.5,64,11.7,0.1
Port Harcourt,2023-02-01T18:00,29.0,71,11.9,0.0
Port Harcourt,2023-02-01T19:00,27.8,77,11.5,0.0
Port Harcourt,2023-02-01T20:00,27.0,83,10.1,0.0
Port Harcourt,2023-02-01T21:00,26.6,86,7.9,0.0
Port Harcourt,2023-02-01T22:00,26.3,89,8.4,0.0
Port Harcourt,2023-02-01T23:00,26.2,88,8.4,0.0
Port Harcourt,2023-02-02T00:00,25.9,90,6.5,0.0
Port Harcourt,2023-02-02T01:00,25.7,91,6.3,0.0
Port Harcourt,2023-02-02T02:00,25.7,90,6.2,0.0
Port Harcourt,2023-02-02T03:00,25.1,93,5.2,0.0
Port Harcourt,2023-02-02T04:00,24.7,94,7.3,0.0
Port Harcourt,2023-02-02T05:00,25.8,90,2.0,0.0
Port Harcourt,2023-02-02T06:00,24.0,96,2.6,0.0
Port Harcourt,2023-02-02T07:00,23.6,98,2.9,0.0
Port Harcourt,2023-02-02T08:00,25.5,91,5.0,0.0
Port Harcourt,2023-02-02T09:00,27.5,82,3.6,0.0
Port Harcourt,2023-02-02T10:00,29.2,73,1.5,0.1
Port Harcourt,2023-02-02T11:00,30.4,66,4.3,0.0
Port Harcourt,2023-02-02T12:00,31.3,62,6.6,0.0
Port Harcourt,2023-02-02T13:00,31.1,63,9.8,0.0
Port Harcourt,2023-02-02T14:00,31.1,62,10.5,0.1
Port Harcourt,2023-02-02T15:00,31.5,60,12.3,0.0
Port Harcourt,2023-02-02T16:00,30.9,60,10.8,0.3
Port Harcourt,2023-02-02T17:00,30.6,61,11.2,0.0
Port Harcourt,2023-02-02T18:00,29.2,67,12.3,0.0
Port Harcourt,2023-02-02T19:00,27.9,75,9.1,0.0
Port Harcourt,2023-02-02T20:00,27.0,82,7.4,0.0
Port Harcourt,2023-02-02T21:00,26.3,88,5.9,0.0
Port Harcourt,2023-02-02T22:00,26.0,91,5.2,0.0
Port Harcourt,2023-02-02T23:00,25.6,94,4.7,0.0
Port Harcourt,2023-02-03T00:00,25.4,94,5.0,0.0
Port Harcourt,2023-02-03T01:00,25.2,94,4.8,0.0
Port Harcourt,2023-02-03T02:00,24.6,96,6.0,0.0
